QUARTER,CARRIER,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,FLIGHT_TIME,CANCELLED
4,NK,FLL,BWI,8.571,5.988,144.73,0.006
4,NK,FLL,DEN,11.033,7.44,254.22,0.011
4,NK,FLL,DFW,5.325,4.381,184.386,0
4,NK,FLL,DTW,5.884,1.879,169.899,0.005
4,NK,FLL,IAH,7.967,13.337,168.935,0
4,NK,FLL,LAS,4.366,8.239,310.306,0
4,NK,FLL,LAX,11.319,8.074,336.489,0
4,NK,FLL,LGA,11.2,7.507,166.973,0.005
4,NK,FLL,MCO,2.978,3.158,56.596,0
4,NK,FLL,MSP,14.917,3.438,216.396,0.02
4,NK,FLL,ORD,11.47,6.563,187.53,0.005
4,NK,FLL,TPA,8.852,9.901,57.028,0
4,NK,IAH,ATL,12.504,11,115.286,0.007
4,NK,IAH,BWI,6.44,4.549,171.604,0.011
4,NK,IAH,DEN,6.857,7.055,148.143,0.011
4,NK,IAH,DTW,28.674,26.157,155.135,0.033
4,NK,IAH,FLL,9.587,6.957,137.87,0
4,NK,IAH,LAS,16.016,15.451,191.78,0.011
4,NK,IAH,LAX,10.717,11.457,213.62,0
4,NK,IAH,MCO,18.829,17.676,131.658,0
4,NK,IAH,MSP,-2.119,-5.738,156.381,0
4,NK,IAH,ORD,17.978,15.16,152.84,0.011
4,NK,IAH,SAN,23.889,28.7,199.589,0.011
4,NK,IAH,TPA,19.972,17.282,115.648,0.053
4,NK,LAS,ATL,5.571,-0.253,224.835,0
4,NK,LAS,BOS,15.484,-1.923,285.44,0.011
4,NK,LAS,BWI,12.641,9.326,260.641,0
4,NK,LAS,DEN,2.921,2.373,106.26,0.006
4,NK,LAS,DFW,11.097,12.845,153.662,0.005
4,NK,LAS,DTW,7.945,3.051,227.236,0.004
4,NK,LAS,FLL,10.157,6.604,268.291,0
4,NK,LAS,IAH,9.516,9.214,169.555,0.011
4,NK,LAS,LAX,7.735,10.746,74.519,0.016
4,NK,LAS,MSP,9.53,5.639,176.525,0.005
4,NK,LAS,ORD,9.213,3.031,207.147,0.004
4,NK,LAS,PDX,18.235,19.108,139.206,0.01
4,NK,LAS,PHL,21.753,15.427,264.64,0.022
4,NK,LAS,SAN,4.973,5.819,66.912,0.011
4,NK,LAX,ATL,20.593,18.143,252.33,0.011
4,NK,LAX,BWI,8.641,-5.891,288.391,0
4,NK,LAX,DEN,7.615,5.89,135.978,0.011
4,NK,LAX,DFW,10.173,12.346,171.827,0
4,NK,LAX,DTW,19.359,14.326,246.88,0
4,NK,LAX,FLL,27.467,25.098,280.696,0
4,NK,LAX,IAH,9.951,12.174,192.359,0
4,NK,LAX,LAS,3.441,3.484,64.298,0.005
4,NK,LAX,MSP,15.935,10.033,203.641,0
4,NK,LAX,ORD,16.709,6.94,233.379,0.011
4,NK,LGA,DFW,12.708,15.303,238.348,0.022
4,NK,LGA,DTW,11.239,9.594,116.6,0.022
4,NK,LGA,FLL,10.694,4.837,177.782,0.011
4,NK,LGA,ORD,3.057,1.247,146.195,0.054
4,NK,MCO,ATL,8.086,20.314,97.657,0.017
4,NK,MCO,DFW,15.993,12.246,166.768,0
4,NK,MCO,DTW,17.024,14.135,152.899,0.005
4,NK,MCO,FLL,2.984,3.186,59.896,0.005
4,NK,MCO,IAH,8.835,5.927,149.642,0.009
4,NK,MCO,MSP,9.14,-3.18,202.58,0
4,NK,MCO,ORD,12.895,5.579,175.474,0.022
4,NK,MSP,BWI,8.585,2.171,139.585,0
4,NK,MSP,DEN,11,3.167,118.167,0
4,NK,MSP,DFW,15.578,21.967,154.122,0.022
4,NK,MSP,DTW,4.333,3.81,96.476,0
4,NK,MSP,FLL,6.625,9.667,209.042,0.02
4,NK,MSP,IAH,15.667,24,174.762,0
4,NK,MSP,LAS,9.599,11.676,202.808,0.011
4,NK,MSP,LAX,4.261,3.848,233.62,0
4,NK,MSP,MCO,2.24,6.72,201.78,0
4,NK,MSP,ORD,4.3,10.89,94.97,0.01
4,NK,MSP,PHX,1.86,5.22,209.36,0
4,NK,MSP,TPA,10.1,12.2,186.1,0
4,NK,ORD,ATL,15.032,13.584,113.656,0.022
4,NK,ORD,BOS,6.286,-1.833,134.881,0
4,NK,ORD,BWI,8.247,6.065,105.706,0.045
4,NK,ORD,DEN,11.144,12.033,157.244,0.022
4,NK,ORD,DFW,12.552,11.738,146.192,0.034
4,NK,ORD,FLL,9.385,8.555,176.588,0.011
4,NK,ORD,IAH,15.591,18.978,165.155,0.016
4,NK,ORD,LAS,9.196,6.6,230.596,0.004
4,NK,ORD,LAX,13.945,7.768,263.298,0.016
4,NK,ORD,LGA,5.057,3.12,123.183,0.044
4,NK,ORD,MCO,6.644,7.133,155.43,0.007
4,NK,ORD,MSP,12.1,10.423,84.915,0.005
4,NK,ORD,PDX,12.214,14.214,265,0
4,NK,ORD,PHL,8.169,5.067,110.899,0.033
4,NK,ORD,PHX,30.822,30.511,225.956,0.1
4,NK,ORD,SAN,7.539,10.067,258.528,0.022
4,NK,ORD,TPA,12.716,10.851,152.338,0
4,NK,PDX,LAS,16.822,16.198,120.257,0.01
4,NK,PDX,ORD,-0.167,-8.238,220.929,0
4,NK,PHL,ATL,0.789,13.922,141.556,0.022
4,NK,PHL,DFW,12.489,13.089,218.433,0.022
4,NK,PHL,LAS,21.267,22.4,329.189,0.022
4,NK,PHL,ORD,-4.933,-1.878,140.267,0.022
4,NK,PHX,DEN,15.269,11.615,99.295,0.025
4,NK,PHX,DFW,5.73,4.472,121.663,0.022
4,NK,PHX,MSP,21.5,14.5,175.313,0.04
4,NK,PHX,ORD,37.682,24.545,186.682,0.102
4,NK,SAN,DEN,3.789,-4.1,132.444,0.022
4,NK,SAN,DFW,7.385,6.264,163.89,0.011
4,NK,SAN,IAH,-0.505,0.066,184.703,0.011
4,NK,SAN,LAS,6.956,7.368,70.791,0.011
4,NK,SAN,ORD,12.674,11.843,236.393,0.033
4,NK,TPA,ATL,12.582,17.596,89.766,0.007
4,NK,TPA,DFW,15.565,10.359,157.304,0
4,NK,TPA,DTW,6.099,3.186,153.186,0.011
4,NK,TPA,FLL,12.239,12.599,58.725,0
4,NK,TPA,IAH,21.371,21.857,141.257,0.041
4,NK,TPA,MSP,11.56,1.42,190.86,0
4,NK,TPA,ORD,11.959,7.757,165.77,0
4,OO,ATL,DEN,27.237,18.684,202.895,0.026
4,OO,ATL,IAH,10.363,8.283,133.982,0.017
4,OO,ATL,ORD,8.244,4.329,123.267,0.03
4,OO,BOS,ORD,2.345,1.483,169.655,0
4,OO,CLT,DEN,9.893,17.073,228.729,0.017
4,OO,CLT,DTW,55,44,99,0
4,OO,CLT,IAH,12.231,12.923,170.154,0
4,OO,CLT,MSP,3.625,-0.75,171.063,0
4,OO,CLT,ORD,15.597,7.634,120.381,0.036
4,OO,DCA,ORD,6.465,2.74,127.58,0.02
4,OO,DEN,ATL,8.864,9.455,174.909,0
4,OO,DEN,CLT,13.478,9.511,197.427,0.011
4,OO,DEN,DFW,12.656,10.794,119.275,0.02
4,OO,DEN,DTW,25.714,25.714,173,0
4,OO,DEN,IAH,16.52,16.96,137.88,0
4,OO,DEN,LAS,-5,6,121,0
4,OO,DEN,LAX,-1.167,-4.5,144.667,0
4,OO,DEN,MSP,0.583,-7.25,111.833,0
4,OO,DEN,PDX,23.286,12.571,168.429,0
4,OO,DEN,PHX,20.962,18.192,115.692,0
4,OO,DEN,SAN,6.286,-2.5,146.571,0
4,OO,DEN,SEA,8.652,4.748,177.861,0.025
4,OO,DEN,SFO,9.333,6.556,167.667,0
4,OO,DEN,SLC,8.543,5.577,90.2,0.016
4,OO,DFW,DEN,15.25,15.345,127.774,0.034
4,OO,DFW,DTW,-4.5,-9.5,159.5,0
4,OO,DFW,IAH,12.4,14.749,72.051,0.01
4,OO,DFW,LAX,13.401,8.599,204.753,0
4,OO,DFW,MSP,19.469,13.245,142.673,0
4,OO,DFW,ORD,16.249,11.137,138.277,0.035
4,OO,DFW,SFO,18.196,11.196,240.016,0.016
4,OO,DFW,SLC,9.897,-0.662,166.735,0
4,OO,DTW,CLT,156,147,102,0
4,OO,DTW,DEN,20.4,20.6,203.6,0
4,OO,DTW,DFW,4.333,4.833,177.833,0
4,OO,DTW,IAD,21.382,20.309,91.2,0.018
4,OO,DTW,IAH,16.683,16.044,186.855,0
4,OO,DTW,MDW,27.182,27.273,77.273,0.043
4,OO,DTW,ORD,5,3.317,77.47,0.027
4,OO,IAD,DTW,10.358,7.34,94.396,0.019
4,OO,IAH,ATL,8.169,7.466,119.322,0.008
4,OO,IAH,CLT,11,18,147.667,0
4,OO,IAH,DEN,11,10.333,156.667,0
4,OO,IAH,DFW,13.271,11.419,74.89,0.013
4,OO,IAH,DTW,9.167,5.029,163.155,0.004
4,OO,IAH,MIA,1.353,2,155.647,0
4,OO,IAH,MSP,9.418,2.137,163.801,0.014
4,OO,IAH,ORD,13,6.143,156.286,0
4,OO,IAH,PHL,26,16,187.6,0
4,OO,IAH,PHX,20.25,26.5,181.5,0
4,OO,IAH,SAN,40,46,219,0
4,OO,IAH,SLC,11.122,3.665,192.475,0.005
4,OO,LAS,DEN,-8,-13,107,0
4,OO,LAS,LAX,2.725,0.739,76.876,0.006
4,OO,LAS,SEA,11.037,6.475,160.266,0.004
4,OO,LAS,SFO,11.054,10.072,98.754,0
4,OO,LAX,DEN,-0.5,-6.833,127.667,0
4,OO,LAX,DFW,7.549,0.848,177.634,0.012
4,OO,LAX,LAS,5.258,1.042,72.908,0.016
4,OO,LAX,MSP,8.687,-0.951,212.632,0.006
4,OO,LAX,PDX,6,11,165,0
4,OO,LAX,PHX,8.427,3.442,82.259,0.011
4,OO,LAX,SAN,6.458,1.631,50.66,0.017
4,OO,LAX,SEA,8.718,9.026,170.897,0
4,OO,LAX,SFO,16.894,12.113,88.481,0.024
4,OO,LAX,SLC,7.694,2.676,109.566,0.013
4,OO,LGA,ORD,3.893,-1.464,160.964,0.097
4,OO,MDW,DTW,34.208,32.292,70.208,0.04
4,OO,MDW,MSP,15.739,13.681,91.768,0
4,OO,MIA,IAH,0.176,3.765,173.588,0
4,OO,MIA,ORD,4.462,-4.615,198.231,0
4,OO,MSP,CLT,1.625,1.313,146.625,0
4,OO,MSP,DEN,3.125,-8.25,122.5,0
4,OO,MSP,DFW,5.326,4.953,152.372,0
4,OO,MSP,IAH,10.63,13.332,182.768,0.005
4,OO,MSP,LAX,6.46,4.908,254.11,0.006
4,OO,MSP,MDW,12.943,15.914,100.314,0
4,OO,MSP,ORD,13.489,13.206,93.624,0.014
4,OO,MSP,PHX,-7,-7,197,0
4,OO,MSP,SFO,14.679,5.113,258.132,0.005
4,OO,ORD,ATL,11.617,12.296,120.629,0.016
4,OO,ORD,BOS,5.839,-0.484,137.645,0
4,OO,ORD,CLT,10.46,15.691,121.842,0.035
4,OO,ORD,DCA,9.182,8.164,112.321,0.015
4,OO,ORD,DEN,5,-3,149,0
4,OO,ORD,DFW,12.655,13.243,153.989,0.027
4,OO,ORD,DTW,4.882,1.763,77.914,0.016
4,OO,ORD,IAH,19,-7,142,0
4,OO,ORD,LGA,13.75,2.393,118.75,0.097
4,OO,ORD,MIA,9.231,8.923,193.923,0
4,OO,ORD,MSP,17.441,14.01,90.653,0.015
4,OO,ORD,PHL,13.286,15.429,123.048,0
4,OO,ORD,SLC,10.603,4.074,212.663,0.014
4,OO,PDX,DEN,8.143,6.143,148.571,0
4,OO,PDX,LAX,-1.5,-18.5,123,0
4,OO,PDX,SEA,6.736,8.204,56.899,0.011
4,OO,PDX,SFO,15.348,7.377,104.377,0.028
4,OO,PDX,SLC,2.544,-3.867,102.589,0.011
4,OO,PHL,IAH,28.667,23,227.333,0
4,OO,PHL,ORD,-2.083,1.625,143.125,0
4,OO,PHX,DEN,48.182,45.273,109.091,0
4,OO,PHX,IAH,9.769,5.808,147.577,0
4,OO,PHX,LAX,8.452,5.068,89.432,0.016
4,OO,PHX,SEA,9.177,3.038,186.392,0
4,OO,PHX,SFO,19.081,15.585,125.876,0.029
4,OO,PHX,SLC,2.464,0.9,102.209,0.005
4,OO,SAN,DEN,18.107,18.804,147.196,0.018
4,OO,SAN,IAH,32,27,182,0
4,OO,SAN,LAX,6.201,5.85,55.76,0.021
4,OO,SAN,SEA,32.429,30,175,0
4,OO,SAN,SFO,7.153,6.188,97.611,0.014
4,OO,SAN,SLC,9.68,0.124,110.814,0.02
4,OO,SEA,DEN,4.758,1.083,155.408,0.008
4,OO,SEA,LAS,5.15,3.611,148.733,0
4,OO,SEA,LAX,13.023,8.175,157.52,0
4,OO,SEA,PDX,10.963,11.354,56.163,0.008
4,OO,SEA,PHX,8.326,8.45,166.031,0
4,OO,SEA,SAN,11.2,-1.8,151.6,0
4,OO,SEA,SFO,13.61,7.619,130.58,0.018
4,OO,SEA,SLC,7.262,-0.422,112.199,0.011
4,OO,SFO,DEN,14.1,13.9,147,0
4,OO,SFO,DFW,16.264,11.581,209.953,0
4,OO,SFO,LAS,9.545,8.056,97.525,0.005
4,OO,SFO,LAX,22.234,22.341,90.551,0.028
4,OO,SFO,MSP,12.673,7.767,224.95,0
4,OO,SFO,PDX,8.313,2.522,108.627,0.043
4,OO,SFO,PHX,17.255,13.642,118.321,0.012
4,OO,SFO,SAN,15.789,12.322,92.989,0.032
4,OO,SFO,SEA,14.406,16.039,132.532,0.008
4,OO,SFO,SLC,12.96,9.547,108.957,0.015
4,OO,SLC,DEN,8.6,9.354,91.81,0.017
4,OO,SLC,DFW,1.838,-5.662,152.294,0
4,OO,SLC,IAH,10.143,10.273,180.649,0.003
4,OO,SLC,LAX,5.415,6.218,125.207,0.013
4,OO,SLC,MSP,-9,-22,137,0
4,OO,SLC,ORD,11.618,6.801,186.354,0.022
4,OO,SLC,PDX,-2.133,-7.467,124.222,0.011
4,OO,SLC,PHX,10.929,8.265,100.896,0.005
4,OO,SLC,SAN,9.75,6.49,110.75,0
4,OO,SLC,SEA,2.259,5.301,135.95,0.014
4,OO,SLC,SFO,14.525,12.512,129.636,0.01
4,UA,ATL,DEN,13.422,2.209,203.77,0.005
4,UA,ATL,EWR,13.616,3.129,128.449,0.014
4,UA,ATL,IAD,1,-14,94,0
4,UA,ATL,IAH,22.185,10.833,130.231,0
4,UA,ATL,ORD,4.426,-4.087,120.417,0
4,UA,ATL,SFO,14.166,-0.465,313.809,0
4,UA,BOS,DEN,12.645,1.692,274.296,0.009
4,UA,BOS,EWR,10.293,-0.42,79.411,0.007
4,UA,BOS,IAD,4.047,-4.553,95.956,0
4,UA,BOS,IAH,8.376,-4.908,252.018,0.011
4,UA,BOS,LAX,16.102,6.184,378.551,0
4,UA,BOS,ORD,8.222,-2.338,162.174,0.013
4,UA,BOS,SFO,16.13,2.722,388.96,0.003
4,UA,BWI,DEN,4.461,-3.473,239.842,0.006
4,UA,BWI,IAH,5.07,-4.3,198.582,0.018
4,UA,BWI,LAX,8.43,-8.696,338.468,0.025
4,UA,BWI,ORD,4.823,-2.365,122.556,0.017
4,UA,BWI,SFO,-0.122,-6.656,356.044,0
4,UA,CLT,EWR,6.056,2.556,105.944,0
4,UA,CLT,IAD,11,0,70,0
4,UA,CLT,IAH,38.6,18.933,164.933,0
4,UA,CLT,ORD,22.426,14.284,119.248,0.007
4,UA,DCA,DEN,7.182,-0.534,236.295,0.022
4,UA,DCA,IAH,3.141,-6.933,197.939,0.006
4,UA,DCA,ORD,5.559,-3.349,120.923,0.015
4,UA,DCA,SFO,6.337,-17.512,356.64,0.011
4,UA,DEN,ATL,14.83,6.092,166.165,0.005
4,UA,DEN,BOS,8.43,-5.073,221.172,0.009
4,UA,DEN,BWI,13.267,1.882,193.441,0.006
4,UA,DEN,DCA,7.227,-5.398,189.148,0.022
4,UA,DEN,DFW,12.866,3.302,111.837,0.01
4,UA,DEN,DTW,8.206,-5.463,161.238,0.006
4,UA,DEN,EWR,18.115,6.327,211.526,0.008
4,UA,DEN,FLL,8.879,4.776,224.983,0.017
4,UA,DEN,HNL,18.641,0.815,438.37,0
4,UA,DEN,IAD,10.396,0.94,188.701,0.008
4,UA,DEN,IAH,11.906,7.577,137.238,0.008
4,UA,DEN,LAS,10.67,3.458,111.354,0.008
4,UA,DEN,LAX,15.378,6.551,146.517,0.01
4,UA,DEN,LGA,17.862,5.057,212.387,0.013
4,UA,DEN,MCO,13.056,7.521,206.208,0.007
4,UA,DEN,MIA,22.643,11.107,224.482,0
4,UA,DEN,MSP,5.678,-7.432,110.462,0.013
4,UA,DEN,ORD,13.31,3.794,138.017,0.015
4,UA,DEN,PDX,12.522,-1.541,159.751,0.005
4,UA,DEN,PHL,15.273,3.494,203.215,0
4,UA,DEN,PHX,11.152,4.154,112.661,0.01
4,UA,DEN,SAN,12.632,3.632,136.472,0.009
4,UA,DEN,SEA,10.063,1.646,171.003,0.016
4,UA,DEN,SFO,18.792,8.271,156.7,0.009
4,UA,DEN,SLC,10.721,2.406,87.255,0.012
4,UA,DEN,TPA,16.319,11.917,197.236,0
4,UA,DFW,DEN,11.509,3.783,122.58,0.017
4,UA,DFW,EWR,20.514,8.194,194.694,0.007
4,UA,DFW,IAD,11.789,8.526,172.842,0
4,UA,DFW,IAH,10.179,7.949,70.365,0.013
4,UA,DFW,LAX,-6,-15,195,0
4,UA,DFW,ORD,11.51,-0.715,133.83,0.01
4,UA,DFW,SFO,12.288,0.345,231.856,0.007
4,UA,DTW,DEN,3.573,-9.35,190.452,0.006
4,UA,DTW,EWR,69.5,59,94.5,0
4,UA,DTW,IAH,6.182,-0.152,178.667,0.029
4,UA,DTW,ORD,18.839,12.431,76.642,0.014
4,UA,EWR,ATL,12.27,1.643,145.234,0.012
4,UA,EWR,BOS,9.869,2.396,65.278,0.004
4,UA,EWR,BWI,-6,-23,49,0
4,UA,EWR,CLT,-3.778,-21.444,104.222,0
4,UA,EWR,DCA,-3,-27.5,55,0
4,UA,EWR,DEN,16.297,3.194,255.45,0.007
4,UA,EWR,DFW,5.143,-6.218,224.941,0
4,UA,EWR,DTW,71.75,59.75,106.75,0
4,UA,EWR,FLL,14.096,-1.341,171.27,0.007
4,UA,EWR,HNL,14.674,-8.739,646.424,0
4,UA,EWR,IAD,13.833,2.133,69.6,0
4,UA,EWR,IAH,12.829,1.486,225.263,0.003
4,UA,EWR,LAS,13.607,-3.62,327.38,0
4,UA,EWR,LAX,16.476,2.482,361.172,0.002
4,UA,EWR,MCO,13.087,-0.556,159.429,0
4,UA,EWR,MIA,15.203,-1.024,174.158,0.005
4,UA,EWR,MSP,9.196,-2.739,171.891,0
4,UA,EWR,ORD,14.277,2.397,143.432,0.006
4,UA,EWR,PDX,26.264,1.023,352.724,0.011
4,UA,EWR,PHX,18.125,-0.343,319.661,0.004
4,UA,EWR,SAN,15.937,-6.397,351.31,0.004
4,UA,EWR,SEA,16.854,-0.764,360.011,0
4,UA,EWR,SFO,18.067,4.512,371.553,0.002
4,UA,EWR,TPA,13.97,-0.415,165.348,0.006
4,UA,FLL,DEN,10.948,-2.224,259.517,0.017
4,UA,FLL,EWR,8.829,-1.009,169.72,0.007
4,UA,FLL,IAH,5.066,-5.534,160.423,0.007
4,UA,FLL,ORD,5.938,-11.956,186.401,0.013
4,UA,FLL,SFO,16.167,-1.602,367.741,0
4,UA,HNL,DEN,5.582,-10.363,395.462,0
4,UA,HNL,EWR,23.728,6.261,561.315,0
4,UA,HNL,IAD,2.84,-16.72,535.76,0.038
4,UA,HNL,IAH,7.44,-5.429,443.308,0
4,UA,HNL,LAX,13.849,7.234,318.932,0.002
4,UA,HNL,ORD,8.868,-7.143,474.286,0.011
4,UA,HNL,SFO,15.324,1.873,297.091,0.007
4,UA,IAD,ATL,-1,-19.5,94.5,0
4,UA,IAD,BOS,8.814,0.67,85.7,0.006
4,UA,IAD,CLT,-4,-2,79,0
4,UA,IAD,DEN,5.914,-3.785,229.779,0.012
4,UA,IAD,DFW,7.536,-3,190.714,0
4,UA,IAD,EWR,32.581,25.484,82.323,0
4,UA,IAD,HNL,18.269,0.385,620.462,0
4,UA,IAD,IAH,12.236,2.965,195.69,0
4,UA,IAD,LAS,3.295,-9.083,304.321,0
4,UA,IAD,LAX,5.358,-8.312,334.119,0.013
4,UA,IAD,MCO,5.594,-1.806,131.458,0.003
4,UA,IAD,ORD,12.042,2.507,116.95,0.014
4,UA,IAD,PDX,8.382,-7.18,337.483,0.011
4,UA,IAD,PHX,10.859,-2.076,293.196,0
4,UA,IAD,SAN,5.727,-9.244,322.785,0.004
4,UA,IAD,SEA,5.373,-9.404,337.776,0.004
4,UA,IAD,SFO,6.132,-9.083,346.574,0.006
4,UA,IAD,TPA,7.778,1.27,136.923,0.004
4,UA,IAH,ATL,26.484,17.387,117.151,0
4,UA,IAH,BOS,13.212,-3.371,212.406,0.009
4,UA,IAH,BWI,10.272,-3.836,172.958,0.005
4,UA,IAH,CLT,53.4,48.6,141.933,0
4,UA,IAH,DCA,9.458,-2.826,167.842,0.006
4,UA,IAH,DEN,14.529,5.417,146.068,0.005
4,UA,IAH,DFW,20.491,14.722,69.193,0.014
4,UA,IAH,DTW,31.689,19.356,157.556,0.022
4,UA,IAH,EWR,19.616,7.218,196.96,0.003
4,UA,IAH,FLL,14.86,3.477,138.949,0.002
4,UA,IAH,HNL,26.098,12.5,500.109,0
4,UA,IAH,IAD,15.868,4.259,168.644,0.006
4,UA,IAH,LAS,13.398,0.099,194.947,0.007
4,UA,IAH,LAX,17.341,7.728,216.682,0.004
4,UA,IAH,LGA,16.753,3.451,196.947,0.007
4,UA,IAH,MCO,14.117,5.449,130.846,0.006
4,UA,IAH,MIA,13.778,4.867,136.892,0.006
4,UA,IAH,MSP,6.06,-7.104,158.657,0.015
4,UA,IAH,ORD,15.924,0.924,149.844,0.011
4,UA,IAH,PDX,7.372,-6.226,269.447,0.005
4,UA,IAH,PHL,16.316,2.243,188.249,0.007
4,UA,IAH,PHX,12.386,2.434,168.493,0.002
4,UA,IAH,SAN,14.557,3.604,199.239,0.006
4,UA,IAH,SEA,12.376,-1.535,279.134,0.016
4,UA,IAH,SFO,25.499,14.333,249.392,0.007
4,UA,IAH,SLC,10.637,0.044,191.604,0.011
4,UA,IAH,TPA,13.932,4.291,119.164,0.007
4,UA,JFK,LAX,9.5,1.176,356.926,0.007
4,UA,JFK,SFO,4.35,-9.981,368.146,0
4,UA,LAS,DEN,3.316,-2.944,109.177,0.011
4,UA,LAS,EWR,12.009,-3.78,277.307,0.002
4,UA,LAS,IAD,5.762,-5.934,258.212,0
4,UA,LAS,IAH,6.916,-1.568,171.109,0.011
4,UA,LAS,LAX,4.761,-0.94,73.78,0.005
4,UA,LAS,ORD,7.45,-3.944,209.868,0.008
4,UA,LAS,SFO,12.939,5.505,96.462,0.003
4,UA,LAX,BOS,4.848,-9.781,314.886,0
4,UA,LAX,BWI,5.31,-13.874,283.46,0
4,UA,LAX,DEN,9.616,1.587,134.644,0.011
4,UA,LAX,DFW,7,-14.6,175.4,0
4,UA,LAX,EWR,15.317,-0.539,301.596,0.005
4,UA,LAX,HNL,16.626,3.002,340.663,0.002
4,UA,LAX,IAD,5.933,-11.843,279.564,0.005
4,UA,LAX,IAH,6.75,-3.113,184.736,0.009
4,UA,LAX,JFK,6.353,-4.789,316.504,0
4,UA,LAX,LAS,7.586,-2.697,68.266,0.008
4,UA,LAX,MCO,7.069,-7.264,275.195,0.006
4,UA,LAX,ORD,9.415,-5.482,231.595,0.013
4,UA,LAX,SEA,9.8,9.7,164.8,0
4,UA,LAX,SFO,7.169,-0.198,83.854,0.012
4,UA,LGA,DEN,6.728,-5.103,262.45,0.013
4,UA,LGA,IAH,9.785,-6.344,232.533,0.008
4,UA,LGA,ORD,12.426,0.042,150.005,0.023
4,UA,MCO,DEN,11.711,1.114,236.436,0.007
4,UA,MCO,EWR,10.206,0.304,152.023,0.006
4,UA,MCO,IAD,5.115,-1.809,123.371,0.003
4,UA,MCO,IAH,8.967,0.238,145.31,0.006
4,UA,MCO,LAX,13.516,5.181,326.832,0.006
4,UA,MCO,ORD,7.771,-3.848,168.05,0.012
4,UA,MCO,SFO,6.216,-6.058,350.577,0.01
4,UA,MIA,DEN,11.607,-6.964,263.25,0
4,UA,MIA,EWR,12.671,4.622,173.359,0.009
4,UA,MIA,IAH,11.947,4.07,163.676,0.011
4,UA,MIA,ORD,7.287,-4.249,189.591,0.022
4,UA,MSP,DEN,6.277,-3.912,128.753,0.017
4,UA,MSP,EWR,9.769,-3.692,151.385,0
4,UA,MSP,IAH,11.798,5.737,174.172,0.01
4,UA,MSP,ORD,10.798,0.697,84.275,0.014
4,UA,MSP,SFO,2.394,-19.03,244.515,0
4,UA,ORD,ATL,2.884,-5.116,116.084,0
4,UA,ORD,BOS,11.425,2.685,132.024,0.011
4,UA,ORD,BWI,10.82,5.343,110.021,0.024
4,UA,ORD,CLT,4.193,-3.567,112.467,0.007
4,UA,ORD,DCA,9.672,2.554,106.574,0.013
4,UA,ORD,DEN,17.746,9.771,154.943,0.013
4,UA,ORD,DFW,13.176,6.066,148.088,0.011
4,UA,ORD,DTW,13.064,9.008,74.648,0
4,UA,ORD,EWR,19.192,10.046,124.022,0.008
4,UA,ORD,FLL,13.903,7.665,181.502,0.013
4,UA,ORD,HNL,25.044,11.473,542.319,0.011
4,UA,ORD,IAD,13.265,4.913,104.651,0.009
4,UA,ORD,IAH,13.51,6.942,163.231,0.008
4,UA,ORD,LAS,12.025,0.895,232.565,0.007
4,UA,ORD,LAX,16.639,6.652,265.265,0.013
4,UA,ORD,LGA,16.191,10.395,124.809,0.016
4,UA,ORD,MCO,12.222,6.516,156.824,0.016
4,UA,ORD,MIA,11.102,3.376,179.484,0.016
4,UA,ORD,MSP,8.062,0.333,85.227,0.009
4,UA,ORD,PDX,11.432,-2.104,261.249,0.017
4,UA,ORD,PHL,15.644,6.479,115.702,0.01
4,UA,ORD,PHX,15.322,6.213,226.547,0.012
4,UA,ORD,SAN,13.203,2.148,256.942,0.019
4,UA,ORD,SEA,15.799,3.773,265.578,0.011
4,UA,ORD,SFO,19.183,5.59,275.334,0.011
4,UA,ORD,SLC,9.939,-0.626,206.183,0
4,UA,ORD,TPA,15.331,9.43,156.919,0.018
4,UA,PDX,DEN,5.558,-1.154,142.739,0.008
4,UA,PDX,EWR,6.648,-13.637,291.615,0
4,UA,PDX,IAD,1.284,-8.239,285.568,0.022
4,UA,PDX,IAH,3.741,-2.433,236.085,0
4,UA,PDX,ORD,8.63,0.652,226.521,0.02
4,UA,PDX,SFO,11.934,1.689,101.277,0.012
4,UA,PHL,DEN,14.118,1.13,251.201,0.006
4,UA,PHL,IAH,10.611,2.591,214.748,0.007
4,UA,PHL,ORD,10.908,-0.6,131.508,0.016
4,UA,PHL,SFO,17.224,0.648,362.588,0.012
4,UA,PHX,DEN,9.483,2,100.677,0.007
4,UA,PHX,EWR,3.472,-13.736,261.992,0.008
4,UA,PHX,IAD,0.478,-15.076,237.598,0
4,UA,PHX,IAH,5.472,-4.371,145.154,0.005
4,UA,PHX,ORD,12.542,-4.705,192.099,0.009
4,UA,PHX,SFO,13.328,5.971,121.686,0.01
4,UA,SAN,DEN,7.413,-1.509,135.113,0.009
4,UA,SAN,EWR,6.886,-10.469,298.441,0.016
4,UA,SAN,IAD,7.177,-8.072,272.948,0.004
4,UA,SAN,IAH,9.652,1.133,179.763,0.008
4,UA,SAN,ORD,12.408,-5.592,230.053,0.015
4,UA,SAN,SFO,12.462,5.22,91.557,0.008
4,UA,SEA,DEN,8.575,4.602,152.447,0.016
4,UA,SEA,EWR,10.726,-1.812,297.71,0.011
4,UA,SEA,IAD,5.967,-4.123,285.77,0.004
4,UA,SEA,IAH,8.793,0.425,245.471,0.016
4,UA,SEA,ORD,10.971,2.029,229.252,0.017
