tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,airportid_1,airportid_2,airport_1,airport_2,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table1a,2015,2,30529,32467,"Hartford, CT","Miami, FL (Metropolitan Area)",1194,10529,13303,BDL,MIA,287.2527473,184.9667177,AA,0.599081867,180.3431673,AA,0.599081867,180.3431673
Table1a,2015,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,10529,10800,BDL,BUR,10.98901099,369.495,WN,0.79,373.9265823,US,0.13,363.2769231
Table1a,2015,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,10529,12892,BDL,LAX,403.8461538,311.0124082,DL,0.252789116,327.7615716,WN,0.143945578,286.8364839
Table1a,2015,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,10529,12954,BDL,LGB,3.186813187,286.4137931,US,0.551724138,305.375,AA,0.206896552,261.4
Table1a,2015,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,10529,13891,BDL,ONT,30.54945055,353.6266187,AA,0.399280576,360.2108108,WN,0.341726619,323.5557895
Table1a,2015,2,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,10529,14908,BDL,SNA,60.54945055,399.6931034,DL,0.261343013,419.5388889,UA,0.261343013,375.1166667
Table1a,2015,2,30529,33195,"Hartford, CT","Tampa, FL (Metropolitan Area)",1111,10529,15304,BDL,TPA,889.010989,167.5370952,WN,0.58566131,161.3806247,WN,0.58566131,161.3806247
Table1a,2015,2,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",2335,14747,10821,SEA,BWI,739.4505495,247.8314163,WN,0.468866102,223.7479873,WN,0.468866102,223.7479873
Table1a,2015,2,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",2335,14747,11278,SEA,DCA,686.1538462,328.2699712,AS,0.613869315,351.2595878,DL,0.108904548,322.1735294
Table1a,2015,2,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",2335,14747,12264,SEA,IAD,687.2527473,319.0019028,UA,0.606012152,357.2751187,AS,0.245283019,250.7764016
Table1a,2015,2,30559,33195,"Seattle, WA","Tampa, FL (Metropolitan Area)",2520,14747,15304,SEA,TPA,510.2197802,270.1161749,AS,0.389403403,281.0017146,US,0.121688563,225.3559292
Table1a,2015,2,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,10599,11259,BHM,DAL,164.7252747,227.0479653,WN,0.949299533,226.6234013,DL,0.048032021,225.2013889
Table1a,2015,2,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,10599,11298,BHM,DFW,182.3076923,261.6864376,AA,0.78119349,267.2493056,US,0.084388186,230.64
Table1a,2015,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,10599,10821,BHM,BWI,235.0549451,196.7481066,WN,0.808321646,191.8727588,WN,0.808321646,191.8727588
Table1a,2015,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,10599,11278,BHM,DCA,259.1208791,207.1684902,US,0.550466497,214.4628659,DL,0.307463953,190.9411034
Table1a,2015,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,10599,12264,BHM,IAD,37.25274725,201.159882,DL,0.587020649,188.4979899,DL,0.587020649,188.4979899
Table1a,2015,2,30599,30977,"Birmingham, AL","Chicago, IL",584,10599,13232,BHM,MDW,192.8571429,195.9816524,WN,0.934472934,192.2040244,WN,0.934472934,192.2040244
Table1a,2015,2,30599,30977,"Birmingham, AL","Chicago, IL",584,10599,13930,BHM,ORD,172.3076923,224.6691964,UA,0.759566327,221.3471033,UA,0.759566327,221.3471033
Table1a,2015,2,30599,31453,"Birmingham, AL","Houston, TX",570,10599,12191,BHM,HOU,156.5934066,225.2894035,WN,0.930526316,224.4183258,AA,0.01122807,215.55
Table1a,2015,2,30599,31453,"Birmingham, AL","Houston, TX",570,10599,12266,BHM,IAH,139.6703297,244.7346971,UA,0.87018096,245.0305606,AA,0.014948859,225.9736842
Table1a,2015,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,11618,BHM,EWR,62.08791209,292.399469,DL,0.403539823,322.4995614,US,0.343362832,265.9881443
Table1a,2015,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,12197,BHM,HPN,13.51648352,264.0788618,DL,0.691056911,272.9564706,US,0.138211382,247.5764706
Table1a,2015,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,12391,BHM,ISP,9.78021978,212.011236,WN,0.887640449,218.6253165,WN,0.887640449,218.6253165
Table1a,2015,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,12478,BHM,JFK,37.47252747,238.2821114,US,0.454545455,218.5877419,US,0.454545455,218.5877419
Table1a,2015,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,12953,BHM,LGA,254.6153846,277.6738023,DL,0.555459646,321.7948718,US,0.261545101,218.2712871
Table1a,2015,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,10599,15070,BHM,SWF,1.428571429,272.3846154,DL,0.923076923,270.7666667,DL,0.923076923,270.7666667
Table1a,2015,2,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",661,10599,11697,BHM,FLL,103.4065934,203.3287991,DL,0.535600425,206.8097222,WN,0.382571732,193.585
Table1a,2015,2,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",661,10599,13303,BHM,MIA,81.86813187,249.3365101,AA,0.479194631,252.3137255,US,0.127516779,236.9221053
Table1a,2015,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,10800,BHM,BUR,10.98901099,326.748,WN,0.96,317.0697917,WN,0.96,317.0697917
Table1a,2015,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,12892,BHM,LAX,134.7252747,313.4168026,WN,0.317292007,272.7097686,WN,0.317292007,272.7097686
Table1a,2015,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,12954,BHM,LGB,0.769230769,367.2857143,US,0.714285714,355.7,US,0.714285714,355.7
Table1a,2015,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,13891,BHM,ONT,22.52747253,355.2873171,WN,0.385365854,320.7721519,WN,0.385365854,320.7721519
Table1a,2015,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,10599,14908,BHM,SNA,48.79120879,317.6087838,WN,0.40990991,296.8587912,WN,0.40990991,296.8587912
Table1a,2015,2,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",459,10599,15304,BHM,TPA,281.2087912,168.7180148,WN,0.80226651,164.6337068,WN,0.80226651,164.6337068
Table1a,2015,2,30615,30466,"El Paso, TX","Phoenix, AZ",347,11540,14107,ELP,PHX,289.1208791,178.4569745,WN,0.716457621,172.8500265,WN,0.716457621,172.8500265
Table1a,2015,2,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",1741,11540,10821,ELP,BWI,118.9010989,313.8834566,WN,0.480591497,265.4688462,US,0.12754159,261.0652174
Table1a,2015,2,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",1741,11540,11278,ELP,DCA,128.4615385,293.0429427,WN,0.414884517,241.5494845,WN,0.414884517,241.5494845
Table1a,2015,2,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",1741,11540,12264,ELP,IAD,45.16483516,335.6542579,AA,0.452554745,322.327957,AA,0.452554745,322.327957
Table1a,2015,2,30615,31453,"El Paso, TX","Houston, TX",677,11540,12191,ELP,HOU,274.7252747,225.7044,WN,0.9904,225.4846931,WN,0.9904,225.4846931
Table1a,2015,2,30615,31453,"El Paso, TX","Houston, TX",677,11540,12266,ELP,IAH,111.8681319,272.9391945,UA,0.893909627,276.1121978,AA,0.067779961,232.1318841
Table1a,2015,2,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,11540,11618,ELP,EWR,72.63736264,299.7151286,WN,0.323751891,241.0565421,WN,0.323751891,241.0565421
Table1a,2015,2,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,11540,12197,ELP,HPN,1.428571429,315.6923077,DL,0.615384615,300.625,DL,0.615384615,300.625
Table1a,2015,2,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,11540,12391,ELP,ISP,1.098901099,397.99,WN,0.7,350.6,WN,0.7,350.6
Table1a,2015,2,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,11540,12478,ELP,JFK,21.31868132,314.4912371,AA,0.592783505,307.2895652,AA,0.592783505,307.2895652
Table1a,2015,2,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,11540,12953,ELP,LGA,105.6043956,270.3563996,AA,0.424557752,287.9007353,WN,0.292403746,240.488968
Table1a,2015,2,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,11540,15070,ELP,SWF,0.32967033,332.3333333,US,0.666666667,327,US,0.666666667,327
Table1a,2015,2,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,11540,10800,ELP,BUR,20.76923077,218.9518519,WN,0.783068783,208.9290541,WN,0.783068783,208.9290541
Table1a,2015,2,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,11540,12892,ELP,LAX,380.3296703,182.2711933,WN,0.793123375,172.0616758,WN,0.793123375,172.0616758
Table1a,2015,2,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,11540,12954,ELP,LGB,9.340659341,207.5411765,US,0.682352941,200.6413793,US,0.682352941,200.6413793
Table1a,2015,2,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,11540,13891,ELP,ONT,47.47252747,237.0270833,WN,0.643518519,215.4633094,WN,0.643518519,215.4633094
Table1a,2015,2,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,11540,14908,ELP,SNA,45.16483516,231.0639903,WN,0.625304136,215.740856,WN,0.625304136,215.740856
Table1a,2015,2,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",1023,10874,11259,CAK,DAL,9.340659341,277.8494118,WN,0.611764706,306.0634615,DL,0.352941176,241.2033333
Table1a,2015,2,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",1023,10874,11298,CAK,DFW,33.62637363,282.0980392,DL,0.450980392,253.6282609,DL,0.450980392,253.6282609
Table1a,2015,2,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",1023,11042,11259,CLE,DAL,53.2967033,173.2309278,WN,0.682474227,183.2586103,DL,0.307216495,149.3342282
Table1a,2015,2,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",1023,11042,11298,CLE,DFW,556.5934066,226.6594274,AA,0.598025666,259.9335754,NK,0.163079961,85.79322034
Table1a,2015,2,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",1224,10874,11292,CAK,DEN,130.2197802,206.2362025,WN,0.773839662,197.6372955,WN,0.773839662,197.6372955
Table1a,2015,2,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",1224,11042,11292,CLE,DEN,431.4285714,228.0979878,UA,0.496179317,286.5711499,F9,0.312786551,132.8763029
Table1a,2015,2,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",1754,10874,14107,CAK,PHX,32.1978022,279.7133106,WN,0.409556314,220.8641667,WN,0.409556314,220.8641667
Table1a,2015,2,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",1754,11042,14107,CLE,PHX,639.3406593,202.7667411,WN,0.363698866,203.9370038,F9,0.113956686,136.8914027
Table1a,2015,2,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",2055,10874,14747,CAK,SEA,17.8021978,331.354321,DL,0.314814815,380.4529412,WN,0.25308642,263.6439024
Table1a,2015,2,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",2055,11042,14747,CLE,SEA,357.4725275,246.8988011,F9,0.551490931,182.9208473,F9,0.551490931,182.9208473
Table1a,2015,2,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",448,10874,10693,CAK,BNA,19.34065934,241.4011364,DL,0.613636364,248.7074074,US,0.1875,231.9757576
Table1a,2015,2,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",448,11042,10693,CLE,BNA,362.1978022,176.0740291,WN,0.889259709,173.0816445,WN,0.889259709,173.0816445
Table1a,2015,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,10874,10821,CAK,BWI,1.428571429,253.1384615,WN,0.307692308,195.75,WN,0.307692308,195.75
Table1a,2015,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,10874,11278,CAK,DCA,155.8241758,101.2643159,WN,0.665021157,89.14400848,WN,0.665021157,89.14400848
Table1a,2015,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,10874,12264,CAK,IAD,0.879120879,291.6,DL,0.75,287.7,DL,0.75,287.7
Table1a,2015,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,11042,10821,CLE,BWI,362.6373626,157.7397879,WN,0.962727273,157.4558703,US,0.01030303,154.8941176
Table1a,2015,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,11042,11278,CLE,DCA,200.5494505,299.1563836,UA,0.907945205,306.3546168,US,0.032328767,204.7745763
Table1a,2015,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,11042,12264,CLE,IAD,78.9010989,307.4064067,UA,0.977715877,307.8364672,UA,0.977715877,307.8364672
Table1a,2015,2,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",498,10874,15016,CAK,STL,18.02197802,249.6134146,DL,0.414634146,257.5882353,UA,0.323170732,252.2150943
Table1a,2015,2,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",498,11042,15016,CLE,STL,224.1758242,238.5998039,UA,0.52745098,258.2335502,WN,0.309313725,208.0713154
Table1a,2015,2,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,10874,12191,CAK,HOU,35.49450549,210.819195,WN,0.613003096,219.7989899,DL,0.362229102,198.7051282
Table1a,2015,2,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,10874,12266,CAK,IAH,52.41758242,225.6226415,DL,0.385744235,205.2592391,DL,0.385744235,205.2592391
Table1a,2015,2,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,11042,12191,CLE,HOU,66.48351648,250.9504132,WN,0.818181818,247.8266667,US,0.024793388,228.6333333
Table1a,2015,2,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,11042,12266,CLE,IAH,262.7472527,359.6290255,UA,0.755750732,389.7047593,AA,0.069427018,234.8277108
Table1a,2015,2,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",895,10874,13204,CAK,MCO,364.9450549,159.2056007,WN,0.862993074,155.3690509,WN,0.862993074,155.3690509
Table1a,2015,2,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",895,11042,13204,CLE,MCO,969.4505495,137.2931648,F9,0.481070052,115.0726673,NK,0.181478123,82.78238601
Table1a,2015,2,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",657,10874,13487,CAK,MSP,28.68131868,258.9804598,DL,0.498084291,267.2353846,WN,0.111111111,224.6103448
Table1a,2015,2,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",657,11042,13487,CLE,MSP,287.4725275,315.1784404,DL,0.610856269,349.3334168,WN,0.118501529,256.7467742
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,10874,11618,CAK,EWR,3.076923077,247.1285714,DL,0.571428571,244.2125,US,0.178571429,114.94
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,10874,12197,CAK,HPN,2.307692308,202.347619,US,0.333333333,208.8428571,DL,0.285714286,193.9833333
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,10874,12478,CAK,JFK,6.703296703,147.2655738,US,0.426229508,137.6538462,US,0.426229508,137.6538462
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,10874,12953,CAK,LGA,430.6593407,129.5819342,WN,0.917070681,126.8678075,WN,0.917070681,126.8678075
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,10874,15070,CAK,SWF,0.879120879,210.8625,DL,0.625,209.6,DL,0.625,209.6
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,11618,CLE,EWR,349.8901099,317.868593,UA,0.935615578,324.1599866,WN,0.016959799,208.0666667
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,12197,CLE,HPN,6.923076923,238.9555556,US,0.523809524,225.9393939,US,0.523809524,225.9393939
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,12391,CLE,ISP,12.1978022,217.7765766,WN,0.846846847,206.7978723,WN,0.846846847,206.7978723
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,12478,CLE,JFK,76.92307692,279.7077143,DL,0.722857143,277.1513834,DL,0.722857143,277.1513834
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,12953,CLE,LGA,516.7032967,294.1179711,UA,0.505742237,284.1949117,UA,0.505742237,284.1949117
Table1a,2015,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,11042,15070,CLE,SWF,4.285714286,240.9538462,DL,0.538461538,260.1142857,US,0.384615385,216.4
Table1a,2015,2,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,10874,14635,CAK,RSW,142.8571429,183.2875385,WN,0.556153846,173.1188105,WN,0.556153846,173.1188105
Table1a,2015,2,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,11042,14635,CLE,RSW,433.8461538,170.5803445,F9,0.61195542,141.1458195,F9,0.61195542,141.1458195
Table1a,2015,2,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,10874,12889,CAK,LAS,29.67032967,260.8185185,WN,0.448148148,222.7983471,WN,0.448148148,222.7983471
Table1a,2015,2,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,11042,12889,CLE,LAS,1193.846154,173.3532124,F9,0.348950663,153.6816143,NK,0.191550074,98.42772705
Table1a,2015,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,13796,CAK,OAK,6.483516484,260.1254237,WN,0.86440678,239.3627451,WN,0.86440678,239.3627451
Table1a,2015,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,14771,CAK,SFO,25.16483516,336.1965066,UA,0.401746725,314.675,WN,0.100436681,264.8173913
Table1a,2015,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,14831,CAK,SJC,4.945054945,305.7111111,WN,0.577777778,236.8846154,WN,0.577777778,236.8846154
Table1a,2015,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,13796,CLE,OAK,38.35164835,265.2111748,WN,0.581661891,323.5655172,NK,0.349570201,155.7786885
Table1a,2015,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14771,CLE,SFO,523.956044,321.815646,UA,0.786493289,326.3980267,F9,0.011535235,217.0363636
Table1a,2015,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14831,CLE,SJC,34.06593407,335.7787097,AA,0.258064516,326.11125,US,0.109677419,295.3323529
Table1a,2015,2,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,10874,11697,CAK,FLL,32.41758242,241.9355932,DL,0.403389831,227.9546218,WN,0.318644068,218.9904255
Table1a,2015,2,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,10874,13303,CAK,MIA,15.16483516,241.5753623,DL,0.543478261,222.1946667,DL,0.543478261,222.1946667
Table1a,2015,2,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,11042,11697,CLE,FLL,630.8791209,134.3370667,B6,0.261626894,113.3786951,NK,0.234105557,100.8977679
Table1a,2015,2,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,11042,13303,CLE,MIA,218.9010989,204.7678715,AA,0.466365462,221.4242196,DL,0.190763052,160.9510526
Table1a,2015,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,10800,CAK,BUR,1.318681319,318.1583333,WN,0.833333333,333,US,0.083333333,247.1
Table1a,2015,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,12892,CAK,LAX,27.69230769,308.7242063,DL,0.28968254,343.0972603,WN,0.265873016,258.3970149
Table1a,2015,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,12954,CAK,LGB,0.43956044,348.975,US,0.5,395.5,DL,0.25,313.1
Table1a,2015,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,13891,CAK,ONT,4.395604396,322.075,WN,0.55,309.9090909,WN,0.55,309.9090909
Table1a,2015,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,14908,CAK,SNA,16.81318681,271.0235294,WN,0.39869281,224.8688525,WN,0.39869281,224.8688525
Table1a,2015,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,10800,CLE,BUR,10.32967033,330.7925532,WN,0.627659574,312.2271186,WN,0.627659574,312.2271186
Table1a,2015,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,12892,CLE,LAX,777.3626374,243.7474837,UA,0.471162002,323.5707171,NK,0.310008482,106.7334245
Table1a,2015,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,12954,CLE,LGB,1.648351648,343.46,US,0.6,352.5555556,AA,0.066666667,204.5
